x,y,r,E_x,E_y,E_z,E,phi
0,20,58.309518948453004,-0.00011109596531549549,-0.0,-0.0,0.00011109596531549549,0.0
0,21,57.8013840664737,-0.00011516511788993803,-0.0,-0.0,0.00011516511788993803,0.0
0,22,57.30619512757761,-0.00011907453417833285,-0.0,-0.0,0.00011907453417833285,0.0
0,23,56.824290580701486,-0.0001228222837849277,-0.0,-0.0,0.0001228222837849277,0.0
0,24,56.356011214421486,-0.00012640651102104446,-0.0,-0.0,0.00012640651102104446,0.0
0,25,55.90169943749474,-0.0001298254321462871,-0.0,-0.0,0.0001298254321462871,0.0
0,26,55.46169849544819,-0.00013307733351727678,-0.0,-0.0,0.00013307733351727678,0.0
0,27,55.036351623268054,-0.00013616057078300205,-0.0,-0.0,0.00013616057078300205,0.0
0,28,54.62600113499065,-0.0001390735692624812,-0.0,-0.0,0.0001390735692624812,0.0
0,29,54.230987451824994,-0.00014181482563260531,-0.0,-0.0,0.00014181482563260531,0.0
0,30,53.85164807134504,-0.00014438291104065386,-0.0,-0.0,0.00014438291104065386,0.0
0,31,53.48831648126533,-0.0001467764757378218,-0.0,-0.0,0.0001467764757378218,0.0
0,32,53.14132102234569,-0.00014899425530613905,-0.0,-0.0,0.00014899425530613905,0.0
0,33,52.81098370604357,-0.00015103507852114523,-0.0,-0.0,0.00015103507852114523,0.0
0,34,52.49761899362675,-0.00015289787685758902,-0.0,-0.0,0.00015289787685758902,0.0
0,35,52.20153254455275,-0.00015458169560485742,-0.0,-0.0,0.00015458169560485742,0.0
0,36,51.92301994298868,-0.00015608570651364978,-0.0,-0.0,0.00015608570651364978,0.0
